year,doy,hod,coszen,PPFD,Tair,precip,VPD,Patm,u,Qle,NEE,GPP,LAI,CO2,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,max_leaf_width,canopy_intercept,P50,P88,ratiocrit,kmax,g1,ground_area,Ztop,Zbottom,Ps,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[h],[-],[umol m-2 s-1],[deg C],[mm d-1],[kPa],[kPa],[m s-1],[W m-2],[umol m-2 s-1],[umol m-2 s-1],[m2 m-2],[Pa],[kPa],[umol s-1 m-2],[Pa],[deg C],[-],[umol s-1 m-2],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[m],[-],[-MPa],[-MPa],[-],[mmol m-2 s-1 MPa-1],[kPa0.5],[m2],[m],[m],[MPa],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2005,1,0.5,0.0,0.0,6.309997599999999,0.0,0.05,101.700005,1.021,2.47,1.7743099999999998,0.30446799999999996,0.029880810971139177,37.0,20.73,37.074,4.22,25.0,1.67,0.55611,25.0,39.96,27.48,0.3,0.7,0.99,0.83,0.93,0.97,0.945,0.062,0.1,0.25,0.05,0.00999999978,0.001,60000.0,30000.0,37830.0,79430.0,36380.0,650.0,650.0,200000.0,200000.0,0.001,0.15,3.09,3.45,0.05,0.3481674083704185,2.346064,1.0,0.022000000000000002,0.9044618596430496,-0.001119608433,-0.001119608433,9.305051e-06,0.40790129999999997,0.21338800000000002,0.1027524,5.222721,0.2
2005,1,1.0,0.0,0.0,6.33902,0.0,0.05,101.8,1.4240000000000002,3.62,1.7743099999999998,0.308817,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,1.5,0.0,0.0,6.6230164,0.0,0.10930001,101.9,2.2969999999999997,3.12,2.71,-0.584054,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,2.0,0.0,0.0,4.7369995000000005,0.0,0.1098,101.96600000000001,1.889,12.89,1.58,0.269347,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,2.5,0.0,0.0,6.3000183,0.0,0.05,101.9,2.1069999999999998,15.62,0.74,1.33728,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3.0,0.0,0.0,4.7579956,2.112,0.1109,102.003006,1.7109999999999999,40.14,-0.79,2.64233,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3.5,0.0,0.0,6.1490173,0.0,0.05,101.8,1.28,14.37,0.08,1.97471,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4.0,0.0,0.0,6.0200195,0.0,0.05,101.8,1.296,16.28,1.7663200000000001,0.26919899999999997,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4.5,0.0,0.0,5.907013,0.0,0.051999997,101.8,1.68,22.79,1.74938,0.2694,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5.0,0.0,0.0,5.5740050000000005,0.0,0.113,101.8,1.729,13.32,1.27,0.699833,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5.5,0.0,0.0,4.825012,0.0,0.05,101.8,1.814,-1.23,2.33,-0.468158,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,6.0,0.0,0.0,4.320007299999999,0.0,0.05,101.8,1.883,-8.05,1.73,0.060697,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,6.5,0.0,0.0,4.078003,0.0,0.05,101.8,1.7409999999999999,-8.26,2.82,-1.06292,0.029880810971139177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
