year,doy,hod,coszen,PPFD,Tair,precip,VPD,Patm,u,Qle,NEE,GPP,LAI,CO2,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,max_leaf_width,canopy_intercept,P50,P88,ratiocrit,kmax,g1,ground_area,Ztop,Zbottom,Ps,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[h],[-],[umol m-2 s-1],[deg C],[mm d-1],[kPa],[kPa],[m s-1],[W m-2],[umol m-2 s-1],[umol m-2 s-1],[m2 m-2],[Pa],[kPa],[umol s-1 m-2],[Pa],[deg C],[-],[umol s-1 m-2],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[m],[-],[-MPa],[-MPa],[-],[mmol m-2 s-1 MPa-1],[kPa0.5],[m2],[m],[m],[MPa],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2001,1,0.5,0.0,0.0,-3.5700073,0.0,0.05,98.71799999999999,2.251,0.703,0.43814200000000003,-0.036936000000000004,0.001,37.0,20.73,23.357,4.22,25.0,1.67,0.350355,25.0,39.96,27.48,0.3,0.7,0.99,0.83,0.93,0.97,0.945,0.062,0.1,0.25,0.05,0.00999999978,0.001,60000.0,30000.0,37830.0,79430.0,36380.0,650.0,650.0,200000.0,200000.0,0.001,0.15,3.09,3.45,0.05,1.0,1.2904717801,1.0,0.022000000000000002,0.4279317477654583,-0.0017818040340000004,-0.0017818040340000004,5.1679690000000005e-06,0.4276597,0.2742263,0.1533864,6.56929,0.2
2001,1,1.0,0.0,0.0,-3.5700073,0.0,0.05,98.72201,2.157,0.672,0.43814200000000003,-0.036936000000000004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1.5,0.0,0.0,-3.619995,0.0,0.05,98.74200400000001,2.062,0.063,0.437017,-0.037370999999999995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2.0,0.0,0.0,-3.6600037000000003,0.0,0.05,98.74600000000001,1.9680000000000002,0.132,0.438546,-0.040146,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2.5,0.0,0.0,-3.619995,0.0,0.05,98.757,1.9280000000000002,0.13,0.437017,-0.037370999999999995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3.0,0.0,0.0,-3.5700073,0.0,0.05,98.75500500000001,1.8869999999999998,0.856,0.43814200000000003,-0.036936000000000004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3.5,0.0,0.0,-3.5499878,0.0,0.05,98.76,1.847,0.591,0.437521,-0.035691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,4.0,0.0,0.0,-3.5700073,0.0,0.05,98.756004,1.807,0.753,0.43814200000000003,-0.036936000000000004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,4.5,0.0,0.0,-3.5799866000000002,0.0,0.05,98.770004,1.766,0.71,0.437017,-0.036123,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,5.0,0.0,0.0,-3.5499878,0.0,0.05,98.77600000000001,1.726,-0.9390000000000001,0.437521,-0.035691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,5.5,0.0,0.0,-3.5799866000000002,0.0,0.05,98.773,1.749,-0.23199999999999998,0.437017,-0.036123,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,6.0,0.0,0.0,-3.5700073,0.0,0.05,98.783005,1.7719999999999998,0.8009999999999999,0.43814200000000003,-0.036936000000000004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,6.5,0.0,0.0,-3.5599976000000004,0.0,0.05,98.788,1.795,0.639,0.43814200000000003,-0.036624000000000004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,7.0,0.0,0.0,-3.5700073,0.0,0.05,98.810005,1.818,-0.531,0.43814200000000003,-0.036936000000000004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,7.5,0.0,0.0,-3.6000059999999996,0.0,0.05,98.84100000000001,1.841,1.18305,0.437017,-0.036747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,8.0,0.0,0.0,-3.5499878,0.0,0.05,98.839005,1.864,0.905,0.437521,-0.035691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,8.5,0.0,0.0,-3.5,0.0,0.05,98.868004,1.932,1.527,0.437521,-0.034128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,9.0,0.0,0.0,-3.5,0.0,0.05,98.90201,2.0,1.317,0.437521,-0.034128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,9.5,0.0,0.0,-3.5299987999999995,0.0,0.05,98.896,2.068,0.732,0.437521,-0.035066,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,10.0,0.003900881775352528,0.0,-3.5099792,0.0,0.05,98.90201,2.136,0.647,0.437521,-0.034441,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,10.5,0.03466282941642745,0.0,-3.4599915,0.0,0.05,98.911,2.204,1.405,0.43881099999999995,-0.034166,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,11.0,0.058929491049546874,0.0,-3.4100037000000003,0.0,0.05,98.912,2.272,2.336,0.43881099999999995,-0.032599,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,11.5,0.07628565736617837,0.0,-3.3500059999999996,0.0,0.05,98.885,2.2319999999999998,0.9940000000000001,0.44113800000000003,-0.033042,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
