year,doy,hod,coszen,PPFD,Tair,precip,VPD,Patm,u,Qle,NEE,GPP,LAI,CO2,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,max_leaf_width,canopy_intercept,P50,P88,ratiocrit,kmax,sfw,nfc,npwp,g1,ground_area,Ztop,Zbottom,Ps,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[h],[-],[umol m-2 s-1],[deg C],[mm d-1],[kPa],[kPa],[m s-1],[W m-2],[umol m-2 s-1],[umol m-2 s-1],[m2 m-2],[Pa],[kPa],[umol s-1 m-2],[Pa],[deg C],[-],[umol s-1 m-2],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[m],[-],[-MPa],[-MPa],[-],[mmol m-2 s-1 MPa-1],[-],[m3 m-3],[m3 m-3],[kPa0.5],[m2],[m],[m],[MPa],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2003,72,7.0,0.21192223218188,294.86435,13.959991,0.0,0.5029924,100.24674,1.8090000000000002,53.984325,-4.5506053,7.4080906,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,7.5,0.3060029019146739,691.6516,15.25,0.0,0.61350024,100.251526,1.4469999999999998,100.99727,-12.6336355,15.562558,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,8.0,0.39415076538810856,915.9710699999999,15.420013,0.0,0.6434543,100.25216,1.716,139.11514,-12.369124000000001,15.309123000000001,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,8.5,0.4748575882189488,1120.4845,15.029998999999998,0.0,0.667932,100.25072,1.4480000000000002,58.48672,-16.442396,19.363564999999998,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,9.0,0.5467424542923999,1279.8226,16.49002,0.0,0.7766173000000001,100.256096,0.723,118.7182,-15.554172,18.554834,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,9.5,0.6085753936196954,1392.4274,18.899994,0.0,0.95783216,100.26486,1.03,101.212746,-15.660192499999999,18.787373000000002,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,10.0,0.6592984274656155,1500.3589,21.119995,0.0,0.9646697,100.27280999999999,1.936,143.73976000000005,-15.249967999999999,18.490211,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,10.5,0.6980436706579749,1588.9294,22.820007,0.0,1.0739034,100.27882,2.614,160.42338999999996,-16.087763,19.41282,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,11.0,0.7241481813435412,1633.4373,22.809998,0.0,1.0174136999999999,100.278786,1.8459999999999999,171.85957,-16.429241,19.75609,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,11.5,0.7371653041069469,1423.1378,24.209991,0.0,1.3173802,100.283676,2.905,121.55192,-14.355224,17.750942000000006,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,12.0,0.7368723123686817,1449.8424,24.839996,0.0,1.8238157,100.285866,3.591,133.34007,-13.527738000000001,16.95557,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,12.5,0.7232742192986199,1330.339,23.429993,0.0,1.748415,100.28096,3.415,116.99587,-13.225320000000002,16.589174,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,13.0,0.6966036920392944,1264.0222,23.580017,0.0,1.8664973999999999,100.28148,3.216,114.32763,-12.819328,16.192871,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,13.5,0.6573170707065789,1091.9996,23.709991,0.0,1.7894671000000002,100.28194,2.807,113.40167,-14.0396185,17.421894,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,14.0,0.6060865602837856,976.2792400000001,24.179993,0.0,1.9040473999999998,100.28358,2.2969999999999997,101.89535500000001,-12.957377000000001,16.364498,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,14.5,0.5437887290080292,598.1852,24.380005,0.0,1.9047321,100.28426999999999,2.1919999999999997,78.95022,-10.958598,14.377732,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,15.0,0.4714895100446601,439.95987,24.520020000000002,0.0,1.8564869,100.28475,1.5730000000000002,80.81727,-10.034175999999999,13.462482999999999,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,15.5,0.3904259630752721,264.3765,23.200012,0.0,1.6317635,100.28015,1.5130000000000001,63.779456999999994,-7.3497515,10.717786,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,16.0,0.3019851078635721,139.57654,22.420013,0.0,1.5970788,100.27741,1.2890000000000001,59.718582,-5.6739364000000005,9.006758,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,16.5,0.20768019196267035,79.15717,21.580017,0.0,1.4706877,100.274445,1.744,65.93904,-6.00508,9.299242999999999,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,17.0,0.10912479862989354,0.0,20.589996,0.0,1.3564698999999998,100.27093,2.048,104.263954,-6.8603497,10.107783,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,17.5,0.008005237969882478,0.0,19.99002,0.0,1.2614253999999998,100.268776,1.68,29.919739,-1.709623,4.9293002999999995,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,18.0,0.0,0.0,19.470001,0.0,1.2009261,100.26692,1.463,57.77648000000001,-2.1818423,5.3775319999999995,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,18.5,0.0,0.0,18.660004,0.0,1.0887573999999998,100.264,2.043,37.916412,-0.33886856,3.4953966,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,19.0,0.0,0.0,17.420013,0.0,0.8706948,100.2595,1.8230000000000002,26.729172,0.8200930000000001,2.2741783,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,19.5,0.0,0.0,16.550017999999998,0.0,0.7688685000000001,100.25632,0.94,21.933764,1.5951889,1.4553232,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,20.0,0.0,0.0,16.160004,0.0,0.7504093000000001,100.25489,1.7990000000000002,19.544939000000007,1.7059841,1.3259473,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,20.5,0.0,0.0,15.690002,0.0,0.6611594,100.25315,1.551,18.518985999999998,1.9192379000000002,1.0896428,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,21.0,0.0,0.0,14.850006,0.0,0.5394549,100.25005,1.784,14.566775,2.2705132999999997,0.6949082,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,21.5,0.0,0.0,14.160004,0.0,0.48506507,100.24748000000001,1.429,10.600772000000001,2.717698,0.2119469,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,22.0,0.0,0.0,13.700012,0.0,0.47141907,100.24577,1.324,9.464946000000001,2.7409382,0.16533518,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,22.5,0.0,0.0,13.179993,0.0,0.36208352,100.24382,1.127,6.9234395000000015,2.9020908,-0.022766532000000003,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,23.0,0.0,0.0,12.929993,0.0,0.4418175999999999,100.24288,1.929,6.628609700000001,2.9269474,-0.059566926,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,23.5,0.0,0.0,16.640015,0.0,0.76702833,100.25664499999999,1.055,22.004261,1.4867401000000002,1.5868015,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,72,24.0,0.0,0.0,12.330017,0.0,0.18117534,100.24061999999999,1.9080000000000001,5.2599480000000005,3.1959883999999996,-0.35840487,1.549723876944149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,0.5,0.0,0.0,12.350006,0.0,0.1051499,100.2407,1.9409999999999998,3.9542913,3.2531787999999997,-0.41235188,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,1.0,0.0,0.0,12.130005,0.0,0.16295752,100.23986,1.449,5.81873,3.1953146,-0.36495757,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,1.5,0.0,0.0,11.869995,0.0,0.12736005,100.23888000000001,1.4680000000000002,5.8338769999999975,3.2017548,-0.38422593,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,2.0,0.0,0.0,11.580017,0.0,0.09159171599999999,100.237785,1.318,5.937836,3.1919644,-0.38907240000000004,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,2.5,0.0,0.0,11.320007,0.0,0.06108289,100.23679,1.567,6.0135665000000005,3.1389415,-0.3490393,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,3.0,0.0,0.0,11.029999,0.0,0.05,100.23569499999999,1.7069999999999999,5.8612814,3.12297,-0.34788364,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,3.5,0.0,0.0,10.75,0.0,0.060568899999999995,100.23461999999999,1.56,5.8586764,3.1099155,-0.3491527,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,4.0,0.0,0.0,10.540009,0.0,0.073837124,100.23382600000001,1.755,5.7342105000000005,3.1289999999999996,-0.37853202,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,4.5,0.0,0.0,10.390015,0.0,0.079039864,100.233246,1.286,5.7204120000000005,3.1369069,-0.3932481,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,5.0,0.0,0.0,10.100006,0.0,0.07157385,100.23214,1.1520000000000001,5.7289257000000005,3.1073939999999998,-0.378863,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,5.5,0.0,0.0,10.02002,0.0,0.055287678,100.23183399999999,1.193,5.6403584,3.177512,-0.45171958,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,6.0,0.017784475263893727,122.61906,10.279999,0.0,0.059725016,100.23283,1.489,51.23810200000001,0.55735755,2.1858554,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,6.5,0.11885441406270993,307.77167000000014,10.490021,0.0,0.05,100.23363,1.375,26.498053000000002,-3.1421924,5.899841,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,7.0,0.21726792480094198,341.82013,10.830017,0.0,0.05,100.23493,1.506,26.498053000000002,-3.5518292999999996,6.331549,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,7.5,0.3113411250244788,347.3836,12.089996000000001,0.0,0.052473242999999996,100.239716,1.976,42.077434999999994,-4.81825,7.6735240000000005,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,8.0,0.3994643961954769,584.6104,12.5,0.0,0.06107024,100.241264,1.6880000000000002,57.47713,-7.7714257,10.652451,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,8.5,0.4801299247118139,844.98114,12.559998,0.0,0.117076635,100.241486,1.797,40.304504,-11.25055,14.137138,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,9.0,0.5519575010158657,1288.0565,13.429993,0.0,0.21347316,100.24475,2.512,63.05369,-15.357323000000001,18.295801,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,9.5,0.6137181353627036,1114.6985,14.059998,0.0,0.30459163,100.247116,2.355,9.768755,-15.624745,18.601059,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,10.0,0.6643550861753703,1809.2433,15.369995000000001,0.0,0.38678166,100.251976,2.31,204.17557,-18.981829,22.033552,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,10.5,0.7030019411862459,1143.1836,15.720001000000002,0.0,0.46541116,100.25327,2.22,111.42331999999999,-15.920544,18.993845,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,11.0,0.728997441991162,1566.6755,16.980010999999998,0.0,0.5831879,100.2579,1.3559999999999999,169.59447,-17.491228,20.635668,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,11.5,0.7418967983640319,1824.8209,16.480010999999998,0.0,0.6239215,100.25605999999999,1.6680000000000001,209.03226,-18.060259,21.179783,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,12.0,0.7414792987409387,1682.3959,17.670013,0.0,0.7410081000000001,100.260414,1.4469999999999998,177.54445,-17.246385999999998,20.432333,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,12.5,0.727752086656186,1479.8853,19.070007,0.0,0.88150674,100.26547,1.5959999999999999,166.36514,-15.053241,18.315664,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,13.0,0.7009500385144464,1338.5729999999999,19.339996,0.0,0.9400779,100.26645,1.7109999999999999,37.11886,-14.385616,17.664274,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,13.5,0.6615317447903566,1179.0123,19.01001,0.0,1.0072963,100.26526,1.554,195.015,-13.569669000000001,16.832995999999998,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,14.0,0.6101716634183515,1189.9169,19.190002,0.0,1.0854774999999999,100.26590999999999,1.7790000000000001,121.64399999999999,-10.746911,14.021766,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,14.5,0.5477485796304109,746.39624,19.300017999999998,0.0,1.1398323000000001,100.266304,1.839,133.4324,-16.896194,20.17888,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,15.0,0.47533056969709503,743.2807,19.209991,0.0,1.1245774,100.26598,1.724,144.31799999999996,-12.331259,15.611247,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,15.5,0.3941567258464281,619.54895,18.970001,0.0,1.1676611000000001,100.265114,1.9680000000000002,121.9495,-16.41474,19.684085999999997,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,16.0,0.3056159550523367,407.46918,18.050017999999998,0.0,1.1642133999999995,100.26179,1.486,122.9716,-10.63724,13.859557999999998,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,16.5,0.21122321445124692,198.5049,18.899994,0.0,1.1842823999999998,100.26486,1.4769999999999999,88.29774,-11.325828999999999,14.595526999999999,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,17.0,0.11259359000545552,55.345486,18.209991,0.0,1.1425214,100.262375,2.169,121.2603,-9.737871,12.972782,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,17.5,0.011414661934527993,0.0,15.910004,0.0,0.94918394,100.25397,1.943,84.5598,-8.717080000000001,11.828495,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,18.0,0.0,0.0,14.450012,0.0,0.79009366,100.248566,2.286,49.25212,-2.503743,5.5351744000000025,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,18.5,0.0,0.0,13.480011,0.0,0.64942014,100.24494,2.491,28.277340000000002,1.4388067,1.5390879,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,19.0,0.0,0.0,12.809998,0.0,0.5609081,100.242424,2.653,14.344339999999999,6.39425,-3.4532626000000004,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,19.5,0.0,0.0,12.070007,0.0,0.49989700000000004,100.23964000000001,2.5610000000000004,1.7670099999999995,5.6819239999999995,-2.7823752999999996,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,20.0,0.0,0.0,11.600006,0.0,0.41999164,100.237854,2.272,10.19868,5.1717477,-2.2981342999999996,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,20.5,0.0,0.0,11.320007,0.0,0.36621544,100.23679,2.528,2.97898,5.304115,-2.4453424999999998,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,21.0,0.0,0.0,11.260010000000001,0.0,0.34381315,100.236565,2.329,1.94872,4.963386,-2.106419,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,21.5,0.0,0.0,11.080017,0.0,0.31261456,100.23588000000001,2.249,10.08649,3.9905114,-1.14252,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,22.0,0.0,0.0,10.75,0.0,0.28490603,100.23461999999999,1.8519999999999999,1.43556,2.9678361,-0.13785936,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,22.5,0.0,0.0,10.429993,0.0,0.2642133,100.233406,1.834,-7.3332,2.6310532,0.18139641,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,23.0,0.0,0.0,10.179993,0.0,0.24676839999999997,100.232445,1.723,5.964268700000001,3.075992,-0.27693465,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,23.5,0.0,0.0,12.600006,0.0,0.38065666,100.24164,1.9409999999999998,5.66055,3.0649817,-0.11990342,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,73,24.0,0.0,0.0,9.880005,0.0,0.23406012,100.23129,1.751,5.687195,3.129063,-0.34480109999999997,1.5503839323668769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,0.5,0.0,0.0,9.440002,0.0,0.25332657,100.22961,1.672,-0.04774,2.300925,0.45813869999999995,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,1.0,0.0,0.0,9.080017,0.0,0.23915885,100.22822,1.472,-0.19028,0.35302338,2.3855834,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,1.5,0.0,0.0,8.830017,0.0,0.21564816,100.22725,1.252,-2.39438,-0.12914228,2.8539727000000004,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,2.0,0.0,0.0,8.470001,0.0,0.15960918,100.22585,1.014,5.7617416,3.1233695,-0.41923370000000004,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,2.5,0.0,0.0,8.160003999999999,0.0,0.16971362,100.224655,1.618,5.9693913,3.1020927000000005,-0.4156594,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,3.0,0.0,0.0,8.100006,0.0,0.14479913,100.22442,1.7209999999999999,6.054366,3.1255705000000003,-0.44124892,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,3.5,0.0,0.0,8.029999,0.0,0.15943374,100.224144,1.7830000000000001,6.1597480000000004,3.0964546000000004,-0.41487992,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,4.0,0.0,0.0,8.070007,0.0,0.16334037,100.224304,1.825,6.1597480000000004,3.0974915000000003,-0.41176260000000003,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,4.5,0.0,0.0,8.200012,0.0,0.13068871,100.22480999999999,1.546,5.944216,3.117268,-0.4217357,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,5.0,0.0,0.0,8.170013,0.0,0.07506833,100.22469,1.5919999999999999,5.682728,3.1657995999999997,-0.47050175,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,5.5,0.0,0.0,7.8800050000000015,0.0,0.065128215,100.22355999999999,1.581,6.0783114000000005,3.0972150000000003,-0.41851982,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,6.0,0.023122363740712627,101.81166,7.8399963,0.0,0.05972843200000001,100.223404,1.51,44.132793,2.1847239,0.4930832000000001,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,6.5,0.124213872886643,253.91716,7.8699949999999985,0.0,0.06436058,100.22352,1.245,49.829594,-1.1922386,3.8735754,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,7.0,0.2226316821537629,547.22375,8.080017,0.0,0.06844921400000001,100.22434,1.008,26.010786,-5.8705025,8.566725,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,7.5,0.3166918355389406,795.57745,8.779999,0.0,0.07380479599999999,100.22706,0.364,77.9957,-9.3634615,12.105247,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,8.0,0.404784937739354,1005.65436,11.290009,0.0,0.139178,100.23669,0.883,0.36598,-11.887483,14.785065,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,8.5,0.4854036913523319,1040.3704,11.920013,0.0,0.219081,100.239075,1.3559999999999999,5.44454,-12.062437,14.999649,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,9.0,0.5571686871518151,1355.0409,12.570007,0.0,0.31255516,100.24153000000001,2.231,-28.303520000000002,-14.594312,17.57205,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,9.5,0.6188520061626588,1463.8623,12.869995,0.0,0.4180554,100.24265,2.688,73.32673,-16.122372,19.119694,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,74,10.0,0.66939822969474,1566.6755,13.990020999999999,0.0,0.46103355,100.24685,2.679,80.86485,-16.443394,19.508251,1.5504687663336456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
