year,doy,hod,coszen,PPFD,Tair,precip,VPD,Patm,u,Qle,NEE,GPP,LAI,CO2,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,max_leaf_width,canopy_intercept,P50,P88,ratiocrit,kmax,g1,ground_area,Ztop,Zbottom,Ps,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[h],[-],[umol m-2 s-1],[deg C],[mm d-1],[kPa],[kPa],[m s-1],[W m-2],[umol m-2 s-1],[umol m-2 s-1],[m2 m-2],[Pa],[kPa],[umol s-1 m-2],[Pa],[deg C],[-],[umol s-1 m-2],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[m],[-],[-MPa],[-MPa],[-],[mmol m-2 s-1 MPa-1],[kPa0.5],[m2],[m],[m],[MPa],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2003,1,0.5,0.0,0.0,1.9760131999999997,0.0,0.05,97.71687,0.43961999999999996,0.09822705,1.1320278999999998,0.012219487,0.19099704822397026,37.0,20.73,80.1,4.22,25.0,1.67,1.2015,25.0,39.96,27.48,0.3,0.7,0.99,0.83,0.93,0.97,0.945,0.092,0.1,0.25,0.05,0.00999999978,0.001,60000.0,30000.0,37830.0,79430.0,36380.0,650.0,650.0,200000.0,200000.0,0.08,0.25,3.15,3.67,0.05,0.3048575724240758,4.447321,1.0,0.022000000000000002,0.4136471389082272,-0.001503719964,-0.001503719964,5.624563000000002e-06,0.4214145,0.26862990000000003,0.15400070000000002,6.8599320000000015,0.2
2003,1,1.0,0.0,0.0,2.1390076000000002,0.0,0.05,97.71896,0.29083000000000003,0.23120742,1.1786393999999998,-0.025440427999999998,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1.5,0.0,0.0,2.2789917,9.6,0.05,97.72076,0.31614000000000003,0.057842918,1.180901,-0.020006262,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,2.0,0.0,0.0,2.4609985,0.0,0.05,97.72309,0.71882,-0.05399653,1.1320848,0.038824078,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,2.5,0.0,0.0,2.6029967999999997,0.0,0.05,97.7249,0.80928,0.18495102,0.90666914,0.27206028,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,3.0,0.0,0.0,2.8170166,9.6,0.05,97.72764000000001,1.06684,0.7496189,1.0022227,0.18830465,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,3.5,0.0,0.0,3.0169982999999996,0.0,0.05,97.73019000000001,2.54861,-1.976335,1.2763042,-0.07473909,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,4.0,0.0,0.0,3.4729919999999996,0.0,0.05,97.735985,2.7056400000000003,0.7928611999999999,-0.44172683,1.6685009999999998,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,4.5,0.0,0.0,3.501007,9.6,0.05,97.73634,1.92145,0.3208364,0.30988064,0.9184433000000001,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,5.0,0.0,0.0,3.4010010000000004,0.0,0.05,97.73507,1.7535,-0.175896,1.6590751,-0.43628487,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,5.5,0.0,0.0,3.453003,0.0,0.05,97.73573,1.7418900000000002,-0.24062444,1.0804323,0.14523482,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,6.0,0.0,0.0,3.494995,9.6,0.05,97.73626,1.84519,0.19953227,1.5330738000000002,-0.30508208,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,6.5,0.0,0.0,3.6180114999999997,0.0,0.05,97.73782,1.9707700000000001,0.09311916,1.8639896,-0.6291876999999999,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,7.0,0.0,0.0,3.8630066,0.0,0.05,97.74093,2.66918,-1.3043585,1.2903584,-0.04198097,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,7.5,0.0,0.0,4.216003400000001,0.0,0.059469808,97.74539,2.8256099999999997,0.2762334,1.4578301000000002,-0.18986729,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,8.0,0.06534691932297115,0.0,4.4389954000000005,9.6,0.07215399,97.74821,2.82357,-1.19536,0.5363431,0.7440065,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,8.5,0.12626082673872718,0.0,4.5150146,0.0,0.07422649,97.74916999999999,2.6867,-0.8683914,2.210686,-0.92611235,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,9.0,0.1799872922084486,0.0,4.7380066,9.6,0.084818855,97.751976,2.61824,0.36946762,0.18878879999999998,1.1081856,0.19099704822397026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
