year,doy,hod,coszen,PPFD,Tair,precip,VPD,Patm,u,Qle,NEE,GPP,LAI,CO2,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,max_leaf_width,canopy_intercept,P50,P88,ratiocrit,kmax,g1,ground_area,Ztop,Zbottom,Ps,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[h],[-],[umol m-2 s-1],[deg C],[mm d-1],[kPa],[kPa],[m s-1],[W m-2],[umol m-2 s-1],[umol m-2 s-1],[m2 m-2],[Pa],[kPa],[umol s-1 m-2],[Pa],[deg C],[-],[umol s-1 m-2],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[m],[-],[-MPa],[-MPa],[-],[mmol m-2 s-1 MPa-1],[kPa0.5],[m2],[m],[m],[MPa],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2005,1,0.5,0.0,0.0,9.110016,0.0,0.38299999999999995,98.8,6.343,6.56543,1.40977,0.013484999999999999,1.7850475260358485,37.0,20.73,40.0,4.22,25.0,1.67,0.6,25.0,39.96,27.48,0.3,0.7,0.99,0.83,0.93,0.97,0.945,0.076,0.1,0.25,0.05,0.00999999978,0.001,60000.0,30000.0,37830.0,79430.0,36380.0,650.0,650.0,200000.0,200000.0,0.05,0.25,6.9,9.43,0.05,0.36264022292023695,1.5635604851,1.0,0.022000000000000002,1.3599942792004556,-0.0015114855599999998,-0.0015114855599999998,5.2738160000000015e-06,0.42206520000000003,0.275398,0.162357,7.2228850000000016,0.4
2005,1,1.0,0.0,0.0,9.140015,0.0,0.3833,98.8,6.818,13.1643,1.40977,0.015347,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,1.5,0.0,0.0,9.130005,0.0,0.3729,98.700005,6.499,10.5587,1.47196,-0.047463,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,2.0,0.0,0.0,9.410003999999999,0.0,0.39040002,98.700005,6.803999999999999,13.6796,1.8950900000000002,-0.453194,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,2.5,0.0,0.0,9.580017,0.0,0.4011,98.700005,6.479,11.4869,1.81961,-0.367133,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3.0,0.0,0.0,9.619995,0.0,0.4034,98.700005,6.71,14.2235,1.70138,-0.246412,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3.5,0.0,0.0,9.480011,0.0,0.38180003,98.700005,6.367000000000001,9.6009,1.60439,-0.158139,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4.0,0.0,0.0,9.600006,0.0,0.3835,98.700005,5.9270000000000005,5.52726,1.35146,0.102262,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4.5,0.0,0.0,9.760010000000001,0.0,0.3953,98.700005,4.805,5.40488,1.14898,0.314713,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5.0,0.0,0.0,9.730011,0.0,0.3899,98.60000600000001,6.7829999999999995,9.84755,1.73332,-0.271497,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5.5,0.0,0.0,9.720001,0.0,0.38840002,98.60000600000001,7.6960000000000015,9.68948,1.42721,0.03399,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,6.0,0.0,0.0,9.570007,0.0,0.3707,98.60000600000001,6.726,7.78361,1.39314,0.058713999999999995,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,6.5,0.0,0.0,9.52002,0.0,0.3648,98.60000600000001,6.581,9.41997,1.39825,0.050491,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,7.0,0.0,0.0,9.670013,0.0,0.37690002,98.700005,6.097,9.5588,1.31151,0.146573,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,7.5,0.013199119573352236,0.0,9.760010000000001,0.0,0.3867,98.700005,4.383,8.9577,1.37271,0.09098400000000001,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,8.0,0.08925951066090665,0.0,9.580017,0.0,0.36830002,98.700005,4.7989999999999995,2.5596799999999997,0.733406,0.719071,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,8.5,0.1591642868073535,72.4345,9.740021,0.0,0.3808,98.700005,4.1610000000000005,15.6468,-0.572593,2.03504,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,9.0,0.22171735791156166,231.0135,10.179993,0.0,0.4279,98.700005,4.567,21.9676,-2.52678,4.0167,1.7850475260358485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
