year,doy,hod,coszen,PPFD,Tair,precip,VPD,Patm,u,Qle,NEE,GPP,LAI,CO2,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,max_leaf_width,canopy_intercept,P50,P88,ratiocrit,kmax,sfw,nfc,npwp,g1,ground_area,Ztop,Zbottom,Ps,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[h],[-],[umol m-2 s-1],[deg C],[mm d-1],[kPa],[kPa],[m s-1],[W m-2],[umol m-2 s-1],[umol m-2 s-1],[m2 m-2],[Pa],[kPa],[umol s-1 m-2],[Pa],[deg C],[-],[umol s-1 m-2],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[m],[-],[-MPa],[-MPa],[-],[mmol m-2 s-1 MPa-1],[-],[m3 m-3],[m3 m-3],[kPa0.5],[m2],[m],[m],[MPa],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2002,1,0.5,0.0,0.0,9.890015,38.4,0.12631826,101.312775,1.9689994999999998,-1.3161545000000001,2.7764830000000003,-0.8299091000000001,0.8064486935110858,37.0,20.73,62.5,4.22,25.0,1.67,0.9375,25.0,39.96,27.48,0.3,0.7,0.99,0.83,0.93,0.97,0.945,0.062,0.1,0.25,0.05,0.00999999978,0.001,60000.0,30000.0,37830.0,79430.0,36380.0,650.0,650.0,200000.0,200000.0,0.001,0.15,5.14,5.61,0.05,0.5952281932278434,1.0,0.0,0.0,2.346064,1.0,0.022,1.248429650125627,-0.0010509747300000002,-0.0010509747300000002,8.827425e-06,0.4062014,0.2250595,0.1170466,5.837802,0.4
2002,1,1.0,0.0,0.0,9.920013,28.800003000000004,0.12621392,101.312775,1.9671106,-1.3205622,2.7689981,-0.818786,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1.5,0.0,0.0,10.029999,9.6,0.12608366,101.312775,1.9663311,-1.3072437,2.7724688,-0.8088901999999999,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2.0,0.0,0.0,9.920013,0.0,0.12592714,101.312775,1.9645195,-1.2985392,2.776238,-0.8260259,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2.5,0.0,0.0,9.880005,19.2,0.12571557,101.312775,1.9651238999999998,-1.3039861000000001,2.7789025,-0.83354086,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3.0,0.0,0.0,9.760010000000001,38.4,0.12549734,101.31277,1.9647075,-1.295563,2.7793674,-0.8485265999999999,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3.5,0.0,0.0,9.589996000000001,0.0,0.12530686,101.31276,1.9654971,-1.2949685,2.76079,-0.85044104,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4.0,0.0,0.0,10.390015,0.0,0.1251627,101.3128,1.9683181,-1.2792290000000002,2.8101559,-0.8025649,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4.5,0.0,0.0,10.709991,0.0,0.12504505,101.31281,1.9677751,-1.2758578999999999,2.832516,-0.78545934,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5.0,0.0,0.0,10.540009,0.0,0.12489959,101.31280500000001,1.9681451,-1.2365596,2.8075087000000005,-0.7814581,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5.5,0.0,0.0,10.459991,0.0,0.12479569999999998,101.31280500000001,1.9700334,-1.2302347,2.8141307999999996,-0.79793453,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6.0,0.0,0.0,10.880005,0.0,0.1246778,101.31282,1.9725813,-1.2326059,2.844729,-0.7765751000000001,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6.5,0.0,0.0,11.200012,0.0,0.124483645,101.312836,1.9759182000000002,-1.2281877,2.8857021,-0.7775934,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7.0,0.0,0.0,11.27002,0.0,0.12423728,101.312836,1.9798756999999998,-1.2231958,2.8787192999999998,-0.7618285,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7.5,0.010980594970028762,0.0,11.470001,0.0,0.123992644,101.31284000000001,1.9832127,-1.2081195,2.9016423,-0.7595768,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8.0,0.09528768356509924,0.0,11.559998,0.0,0.12401175,101.31285,1.9785477999999999,-1.1920833999999998,2.906514,-0.75308055,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8.5,0.17372026995964734,0.0,11.800018,0.0,0.12416823,101.31286,1.9788465,-1.1253077,1.7740747,0.4097942,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9.0,0.24493635085484114,0.0,11.709991,0.0,0.12416823,101.31286,1.9788465,-1.1253077,1.7320220000000002,0.44041273,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9.5,0.30771739936173603,80.99828000000002,11.380005,0.0,0.20188203,101.31284000000001,2.0560153000000003,-1.0700667,1.3249438,0.80577826,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,10.0,0.3609892143341839,94.80764,11.339996000000001,0.0,0.20369075,101.31284000000001,2.0768666000000002,-0.9051684000000001,1.3282379,0.7974502,0.8064486935110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
