year,doy,hod,coszen,PPFD,Tair,precip,VPD,Patm,u,Qle,NEE,GPP,LAI,CO2,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,max_leaf_width,canopy_intercept,P50,P88,ratiocrit,kmax,g1,ground_area,Ztop,Zbottom,Ps,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[h],[-],[umol m-2 s-1],[deg C],[mm d-1],[kPa],[kPa],[m s-1],[W m-2],[umol m-2 s-1],[umol m-2 s-1],[m2 m-2],[Pa],[kPa],[umol s-1 m-2],[Pa],[deg C],[-],[umol s-1 m-2],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[m],[-],[-MPa],[-MPa],[-],[mmol m-2 s-1 MPa-1],[kPa0.5],[m2],[m],[m],[MPa],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2002,1,0.5,0.0,0.0,-17.179993,0.0,0.05,99.286,2.846,1.2614,0.7422,-0.5800310000000001,0.001,37.0,20.73,23.357,4.22,25.0,1.67,0.350355,25.0,39.96,27.48,0.3,0.7,0.99,0.83,0.93,0.97,0.945,0.062,0.1,0.25,0.05,0.00999999978,0.001,60000.0,30000.0,37830.0,79430.0,36380.0,650.0,650.0,200000.0,200000.0,0.001,0.15,3.09,3.45,0.05,0.3164248439694712,1.2904717801,1.0,0.022000000000000002,0.2779317477654583,-0.0017818040340000004,-0.0017818040340000004,5.1679690000000005e-06,0.4276597,0.2742263,0.1533864,6.56929,0.2
2002,1,1.0,0.0,0.0,-17.48999,0.0,0.05,99.295006,2.734,1.1928,0.7376,-0.581304,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1.5,0.0,0.0,-18.039993,0.0,0.05,99.297005,2.6210000000000004,1.4712,0.7252,-0.579101,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2.0,0.0,0.0,-18.529999,0.0,0.05,99.28001,2.509,1.5192,0.6316,-0.49433599999999994,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2.5,0.0,0.0,-18.899994,0.0,0.05,99.27701,2.34,1.3354,0.5906,-0.459847,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3.0,0.0,0.0,-19.36,0.0,0.05,99.270004,2.171,1.4912,0.5708,-0.44794399999999995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3.5,0.0,0.0,-19.619995,0.0,0.05,99.253006,2.002,1.4076,0.5358,-0.417308,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4.0,0.0,0.0,-19.479996,0.0,0.05,99.23299999999999,1.834,1.4404,0.48,-0.359167,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4.5,0.0,0.0,-19.699997,0.0,0.05,99.23801,1.665,1.2296,0.4566,-0.339437,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
