doy,LAI
313,1.4718426688256907
314,1.4790600377742273
315,1.485737355226925
316,1.4917067621195679
317,1.496852162055465
318,1.5011158930638437
319,1.5045007407224742
320,1.507067292644515
321,1.5089266343295864
322,1.5102284641298493
323,1.5111466226662527
324,1.5118664874353045
325,1.5125745259142058
326,1.5134494041041993
327,1.514654624327091
328,1.5163326922749443
329,1.518600813312953
330,1.521548066713498
331,1.525232778080971
332,1.5296781231289882
333,1.534868234101665
334,1.5407461779297833
335,1.5472138607531303
336,1.554133858808998
337,1.5613331756868418
338,1.568608938342288
339,1.5757363230411499
340,1.5824787218339835
341,1.5885984223591454
342,1.5938670060184525
343,1.5980754334735523
344,1.6010438174630066
345,1.6026308829400875
346,1.6027431145312845
347,1.6013435513073153
348,1.5984591886531605
349,1.594184346695242
350,1.5886789650722584
351,1.582161784041476
352,1.5734984242054117
353,1.564963800724085
354,1.5569174318270158
355,1.5496433852026563
356,1.543324447799514
357,1.5380274654357384
358,1.5336998784022116
359,1.5301774530591354
360,1.527203209426122
361,1.5244574393917765
362,1.5215960211873978
363,1.5182886550276447
364,1.5142506745307074
365,1.5092669081311452
366,1.5032075358541246
