doy,LAI
219,2.816382841426947
220,2.8043832758639775
221,2.7948922429838863
222,2.7878566060561116
223,2.783208128488858
224,2.7808641714170403
225,2.7807284165445654
226,2.782691614240944
227,2.786632356892244
228,2.7924178775063773
229,2.7999048735727228
230,2.8089403561760844
231,2.819362524364983
232,2.8310016647742895
233,2.8436810765021856
234,2.8572180212414735
235,2.8714246986652014
236,2.886109247066642
237,2.901076769253604
238,2.916130383697066
239,2.931072300934166
240,2.9457049252255123
241,2.9598319814668335
242,2.9732596671445135
243,2.9857978232501545
244,2.9972610943242004
245,3.0074700316935297
246,3.0162521237525084
247,3.023442752674381
248,3.0288860775530364
249,3.032435843975121
250,3.0339561200225273
251,3.0333219587052236
252,3.0304199868244557
253,3.025148920266306
254,3.0174200057256044
255,3.007157388860211
256,2.994298408875648
257,2.978793819540096
258,2.9606079366297506
259,2.939718711804532
260,2.9161177329141603
261,2.889810150734593
262,2.8608145321348113
263,2.8291626396739726
264,2.794899137628927
265,2.758081224452084
266,2.7187781916596396
267,2.6770709091501756
268,2.6330512369535994
269,2.586821363410457
270,2.538493069781599
271,2.4881869212882126
272,2.436031384582203
273,2.3821618716469417
274,2.3267197107414543
275,2.269851060749107
276,2.211705820339384
277,2.1524365756670343
278,2.0921975981669583
279,2.031143892865801
280,1.9694302972102524
281,1.9072106304120662
282,1.8446368933097794
283,1.781858518747144
284,1.7190216724682705
285,1.6562686045294779
286,1.5937370512278564
287,1.531559687546535
288,1.4698636301166654
289,1.4087699906961084
290,1.3483934801648358
291,1.2888420630370356
292,1.2302166624899349
293,1.172610915909324
294,1.1161109809517962
295,1.060795392123693
296,1.0067349678767623
297,0.9539927682205238
298,0.902624102851345
299,0.8526765897982259
300,0.804190264585295
301,0.7571977399110126
302,0.7117244158440847
303,0.6677887405360884
304,0.6254025214508021
305,0.5845712871102509
306,0.5452946989364844
307,0.5075670021085738
308,0.47137748413455866
309,0.4367109212676426
310,0.4035480088295854
311,0.37186577530606346
312,0.34163798021399494
313,0.3128354957408312
314,0.28542667215581397
315,0.2593776869931991
316,0.23465287800744516
317,0.21121505990036865
318,0.18902582482026506
319,0.16804582663299586
320,0.14823504896504097
321,0.12955305701851805
322,0.11195923315816662
323,0.09541299627029895
324,0.07987400489371654
325,0.06530234412259242
326,0.05165869628131958
327,0.038904495371325176
328,0.02700206528985073
329,0.015914741820698224
330,0.005606978396942109
331,0.001
332,0.001
333,0.001
334,0.001
335,0.001
336,0.001
337,0.001
338,0.001
339,0.001
340,0.001
341,0.001
342,0.001
343,0.001
344,0.001
345,0.001
346,0.001
347,0.001
348,0.001
349,0.001
350,0.001
351,0.001
352,0.001
353,0.001
354,0.001
355,0.001
356,0.001
357,0.001
358,0.001
359,0.001
360,0.001
361,0.001
362,0.001
363,0.001
364,0.001
365,0.001
366,0.001
