doy,hod,A(std),E(std),Ci(std),Rublim(std),gs(std),Es(std),sw(std),Ps(std)
[-],[h],[umol m-2 s-1],[mmol m-2 s-1],[Pa],[-],[mol m-2 s-1],[mmol m-2 s-1],[m3 m-3],[MPa]
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4062014,-0.00105097473
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391808323379,-0.00129735115861
1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.37741524677,-0.00161415949145
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36944572017,-0.00182833540202
1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.364407176369,-0.00198093797719
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359368632568,-0.00214867450334
1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.354330088767,-0.0023332905117
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349291544966,-0.00253676191752
1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.344253001165,-0.00276132937789
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340918233464,-0.00292278960826
1.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.338315101438,-0.00305654430555
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336104260096,-0.0031757993738
1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.334155282003,-0.00328547008965
1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332400493089,-0.00338802534664
1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0973078037013,0.33079871217,-0.00348492534607
1,8.0,5.329210048254276,0.2502920837160803,31.614509612336356,False,0.15741779986053828,0.5559884033118608,0.3293152095821067,-0.003577577004458388
1,8.5,6.511134571657244,0.5390934144219575,28.990818375449862,False,0.12932568393561025,0.8582873024812185,0.32788583232850044,-0.0036695888051417073
1,9.0,6.861937372125482,0.5753794525095609,28.944463728057237,False,0.1355091270054775,0.9981441787862476,0.3265040715495575,-0.003761180919463502
1,9.5,6.851986864016907,0.589179779768074,28.81439430744178,False,0.13316250456706566,0.9577616498790879,0.32518818678075095,-0.0038509049582773885
1,10.0,7.156716671283059,0.5910344446420531,29.00048854646367,False,0.1423202223717437,0.8267034071936048,0.3239434115297118,-0.0039380959670507285
1,10.5,7.497898162371666,0.6449087632532556,28.835583166785298,False,0.1460934084065832,1.1851005949386704,0.3227694450045908,-0.004022452906124752
1,11.0,7.708198095301505,0.7045992450887769,28.499016150402777,False,0.14424472146113063,1.1419410986467637,0.321620701346664,-0.004107053331603694
1,11.5,5.863413298384379,0.5341001920323047,14.29946958007702,True,0.11102803076675216,1.3785835515116749,0.320520368504169,-0.004190048990074838
1,12.0,7.910932888690647,0.8706062504082869,27.474691631926838,False,0.13211888738708283,1.2024626158718068,0.3194602238933883,-0.004271877334790054
1,12.5,7.913165460623446,0.7824165963456402,28.044422189271756,False,0.14056360537985138,0.9136146996923377,0.3184294572075295,-0.004353238392323956
1,13.0,7.370094140813322,0.6359168139567316,28.75827657356355,False,0.14225621599616023,0.6673605963533952,0.317463457568883,-0.004431139258418043
1,13.5,5.947727910513802,0.4723131803895499,29.16574359337676,False,0.12077291914842517,0.3951715582466221,0.3165603208246855,-0.004505451347979492
1,14.0,4.709403461985134,0.32288489003386756,14.935144210183243,False,0.10507761227492307,0.2477143698456928,0.3157204799268516,-0.0045758682471945655
1,14.5,3.336101582908542,0.20354769515587157,15.219010801654541,False,0.08087619793850659,0.14107538292733798,0.31493151585120516,-0.004643196319012253
1,15.0,2.361212945983051,0.11834909923965807,15.645818533344084,False,0.06580211196355466,0.06411236344967923,0.31418618595170444,-0.0047078689255840855
1.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.313477982803,-0.00477029962618
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312806673067,-0.00483037504206
1.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3121575276,-0.00488931140588
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311529156385,-0.0049471654718
1.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.310920296511,-0.0050039894362
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310329796995,-0.00505983144236
1.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.309756605828,-0.00511473601373
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309199758871,-0.00516874442833
1.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.308658370277,-0.00522189504372
1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308131624195,-0.00527422358071
1.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.307618767554,-0.00532576337203
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307119103765,-0.00537654558118
1.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.306631987186,-0.00542659939594
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30615681827,-0.00547595219991
1.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.305693039264,-0.00552462972528
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30524013041,-0.0055726561891
1.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.304797606566,-0.00562005441544
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043650142,-0.00566684594502
2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.303941928696,-0.00571305113394
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303527951954,-0.0057586892428
2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.303122710219,-0.00580377851739
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302725852146,-0.00584833626178
2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.302337047038,-0.00589237890485
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301955983263,-0.00593592206082
2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.301582366819,-0.0059789805845
2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301215920029,-0.00602156862183
2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.300856380356,-0.00606369965617
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300503499324,-0.00610538655072
2.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.300157041536,-0.00614664158757
2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299816783768,-0.0061874765036
2.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.299482514153,-0.00622790252363
2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299154031417,-0.00626793039094
2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.06846723592,0.298831144193,-0.00630757039561
2,8.0,6.293959333617876,0.4727959590617368,29.473207469855453,False,0.13302407301957275,0.4841909508161581,0.2985087193854939,-0.00634744695331925
2,8.5,6.886585846505767,0.8196354585697939,26.987929064332683,False,0.10941989677126238,0.6158593428167229,0.2981272840508619,-0.006395003666131996
2,9.0,7.3742260550250265,0.8817959281157842,26.98118333484116,False,0.1170890467843834,0.7573751554979397,0.29771632161989786,-0.006446709540686953
2,9.5,7.030257430874585,0.8383995344332542,26.988522339555235,False,0.11170929119200368,0.6010339500973504,0.29729554803064145,-0.006500157916366972
2,10.0,7.643184260054932,0.7643418712721688,28.02606578885966,False,0.1354901429387137,0.8040651929032462,0.29689398442052417,-0.006551650801663963
2,10.5,8.0366529408147,0.8595545860547287,27.71987879855513,False,0.13776465797443876,0.9956121735036635,0.29648771734702617,-0.006604233715041838
2,11.0,7.872364904240728,0.8979940373618396,27.24491775559718,False,0.12837797855782673,0.6688003264400421,0.2960651996293771,-0.006659445108464948
2,11.5,7.930788759953131,0.7996989785331765,27.936069386837033,False,0.13919257301550425,0.6069635268795407,0.2956678887528436,-0.0067118564752962654
2,12.0,7.995551196615926,0.8070128211858687,27.936069387706308,False,0.1403292128210387,0.6241778636564005,0.2952863856592889,-0.006762637799906744
2,12.5,8.007903456097004,0.8421909543822518,27.71987880493365,False,0.13727183304368182,0.6089855437172502,0.2949072168164637,-0.006813554883838482
2,13.0,7.311511006675969,0.8774086684221772,26.920989053277417,False,0.11539991053146263,0.37375563237297754,0.29453059530028636,-0.006864574978945525
2,13.5,7.679301531327063,0.9246208407475325,26.92098904511574,False,0.12120486570424457,0.4548365149568804,0.2941723189402429,-0.006913525679117179
2,14.0,7.42176703675867,0.7463395145984182,27.936069390623704,False,0.13025877771257127,0.3584489735615608,0.2938085412321527,-0.006963646873264711
2,14.5,6.620697905663432,0.5899170751771643,28.577569299173277,False,0.1250496782000014,0.238621375946015,0.2934682992222662,-0.007010910918390545
2,15.0,2.758407980631648,0.25230367786954716,14.211441937587127,False,0.051160344743821404,0.11757111799743451,0.29315160940006313,-0.007055241209545737
2.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0102637304237,0.292871568411,-0.00709471512231
2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292620923182,-0.00713026501256
2.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.292374324805,-0.0071654447105
2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292130947413,-0.00720036440394
2.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.291890710438,-0.00723502915435
2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291653536271,-0.00726944386454
2.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.29141935012,-0.00730361328545
2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291188079875,-0.00733754202266
2.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.290959655981,-0.00737123454244
2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290734011322,-0.00740469517757
2.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.290511081104,-0.0074379281328
2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290290802756,-0.00747093749006
2.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.290073115822,-0.00750372721336
2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289857961875,-0.00753630115347
2.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.28964528442,-0.00756866305238
2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289435028817,-0.00760081654752
2.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.289227142198,-0.00763276517574
2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289021573388,-0.00766451237716
3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.28881827284,-0.00769606149879
3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288617192563,-0.007727415798
3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.28841828606,-0.00775857844581
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288221508264,-0.00778955253002
3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.288026815484,-0.00782034105824
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287834165346,-0.00785094696074
3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.287643516742,-0.00788137309316
3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287454829783,-0.00791162223916
3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.287268065749,-0.00794169711287
3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287083187041,-0.00797160036132
3.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.286900157147,-0.00800133456669
3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286718940589,-0.00803090224848
3.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.286539502897,-0.00806030586566
3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286361810559,-0.00808954781861
3,7.5,3.8994226091152537,0.2929158480743314,14.711521723902047,False,0.08186942969201857,0.09327990209284037,0.2861858309978246,-0.008118630451055061
3,8.0,5.678663595413477,0.510352020828731,28.5275563925384,False,0.10662368942945213,0.1763690453611878,0.2859836059921322,-0.008152201795254204
3,8.5,6.400258715971437,0.6137037676984372,28.197944750506082,False,0.11567238575703548,0.23999766058025243,0.2857612997086452,-0.008189294618881541
3,9.0,6.6887694195279845,0.6224038886661959,28.376795194631423,False,0.12339392470325196,0.269136856435375,0.28552853904122816,-0.008228343837489096
3,9.5,7.0864669183771625,0.6565628296137016,28.4221838810291,False,0.1314223672900861,0.3360792347837992,0.28529463323110443,-0.008267805060379618
3,10.0,7.229375617232325,0.7138245072765605,28.081056306565657,False,0.12894473697111017,0.35235405274726395,0.28505497927039775,-0.008308466131866893
3,10.5,7.389329984142414,0.7873015986584605,27.670423870408047,False,0.12599676655541955,0.3666801960416015,0.2848115427553314,-0.008350008983975855
3,11.0,7.397741743402036,0.84712422861459,27.25578879080573,False,0.12077268664736429,0.35231814432934,0.28456326508498037,-0.00839262881724899
3,11.5,7.571985280690494,0.8812556521443892,27.121609642566973,False,0.12193821367029495,0.2575071187706743,0.2843131818857484,-0.008435816409499438
3,12.0,7.668630755737696,0.8099929095108718,27.670423857841243,False,0.1307591731867325,0.21880446501567571,0.2840689427746467,-0.008478246231611027
3,12.5,6.812614116201212,0.6499692154658994,28.20134271531837,False,0.12317246708518942,0.12145788662740346,0.2838340867720828,-0.008519281926340298
3,13.0,6.585080194339886,0.6204116117999382,28.26901330592122,False,0.11998141894225955,0.101962435454462,0.2836192487004745,-0.008557023820209515
3,13.5,7.5162792275695836,0.6932622682140908,28.417436695738623,False,0.13931636792177648,0.1463273547440074,0.28340934106193194,-0.008594088844637152
3,14.0,7.204595239324481,0.6629979485332916,28.41743669894619,False,0.1335392167719885,0.10914102808323274,0.2831923175577465,-0.008632608252819305
3,14.5,6.008315014303485,0.591999716213926,28.01821388783833,False,0.10641583004172735,0.05876992629113721,0.2829815092109288,-0.008670218290181678
