doy,hod,A(std),E(std),Ci(std),Rublim(std),gs(std),Es(std),sw(std),Ps(std)
[-],[h],[umol m-2 s-1],[mmol m-2 s-1],[Pa],[-],[mol m-2 s-1],[mmol m-2 s-1],[m3 m-3],[MPa]
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.252108420195,-0.0170183201113
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25210310095,-0.0170204164429
1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.252094530504,-0.0170237947201
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252085960057,-0.0170271737827
1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.252077389611,-0.017030553631
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252068819164,-0.0170339342651
1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.252060248718,-0.0170373156852
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252051678271,-0.0170406978916
1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.252043107825,-0.0170440808844
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252034537378,-0.017047464664
1.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.252025966932,-0.0170508492304
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252017396486,-0.0170542345839
1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.252008826039,-0.0170576207247
1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252000255593,-0.0170610076531
1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.251991685146,-0.0170643953692
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519831147,-0.0170677838732
1,8.5,2.192514522191166,0.17383706261812298,14.58402339430265,False,0.044533686142858735,0.2820762780423542,0.25197454425311355,-0.017071173165318122
1,9.0,2.3056410135972762,0.19093790819661963,14.468666647169101,False,0.045491392576599086,0.33676736181010397,0.25193300586302003,-0.017087611224152553
1,9.5,4.0211948911186495,0.3265077775147378,14.50932787980633,False,0.0801484883846114,0.3195597458032516,0.2518862760646752,-0.017106125852986386
1,10.0,3.657382213784381,0.29783623545626975,14.513371444649135,False,0.0729710902997897,0.300410413692372,0.2518309872711327,-0.01712806196273948
1,10.5,3.6478225695806925,0.30440027081441995,14.448311656190029,False,0.07161169178747227,0.2913568178654192,0.251779156494153,-0.01714865601410423
1,11.0,3.6211586548165293,0.30794692981518207,14.397818008889917,False,0.07021321977436144,0.2857659739795246,0.2517275057419321,-0.01716920739371668
1,11.5,4.55721249562261,0.39661039202098053,14.344492979483569,False,0.08722912592594413,0.5260861413737768,0.25167600280853114,-0.017189728687873617
1,12.0,5.366542256932336,0.4683196091203077,14.326806892527184,False,0.10228509068987292,0.5712233845285415,0.2516007104555555,-0.01721978057620174
1,12.5,3.7920711944559495,0.3347270429163032,14.300967449181968,False,0.0718312627172751,0.6074502534795627,0.2515169687172041,-0.017253277230374082
1,13.0,3.6401616875615765,0.3239769334792386,14.278664020989853,False,0.06858940168433163,0.29419906237381943,0.2514402676739381,-0.017284024592705026
1,13.5,3.0396611226315464,0.26793206893261523,14.3038213547721,False,0.057617904186096476,0.1816427282523663,0.25138699576874435,-0.01730541762159626
1,14.0,3.1379104593968945,0.2681909901477125,14.386167781129231,False,0.06067087098204036,0.20027493910043404,0.2513459157305465,-0.017321935799909847
1,14.5,2.0926776139286924,0.17609423758322332,14.424617147005108,False,0.04084323820454026,0.04194213925047151,0.25130346963937067,-0.01733902266700982
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25317463614,-0.0166041600442
1.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.253166065693,-0.0166074417511
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253157495247,-0.0166107242177
1.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.253148924801,-0.0166140074443
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253140354354,-0.016617291431
1.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.253131783908,-0.0166205761781
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253123213461,-0.0166238616857
1.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.253114643015,-0.016627147954
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255001576132,-0.0159216246048
1.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.254993005686,-0.0159247488652
1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254984435239,-0.0159278738438
1.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.254975864793,-0.0159309995406
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254967294346,-0.0159341259559
1.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2549587239,-0.0159372530899
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254950153453,-0.0159403809428
1.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.254941583007,-0.0159435095147
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25493301256,-0.0159466388058
1.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.254924442114,-0.0159497688164
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254915871667,-0.0159528995466
2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.254907301221,-0.0159560309966
