doy,hod,A(std),A(psi2),E(std),E(psi2),Ci(std),Ci(psi2),Rublim(std),Rublim(psi2),gs(std),gs(psi2),Es(std),Es(psi2),sw(std),sw(psi2),Ps(std),Ps(psi2)
145,9.0,7.041024064345298,7.973577904957375,0.5151719163751864,2.167743516579809,22.918397539727295,33.35692014946818,True,False,0.07967556159018849,0.3517540404502759,0.0,0.0,0.27472345002003806,0.23545409796231895,-0.032620793745224565,-0.08986029375207642
145,9.5,7.345991390965995,8.335267022347828,0.5495750719321649,2.2326031271300715,22.779424706599222,33.174354901048744,True,False,0.08231547161793895,0.3502756863752129,0.0,0.0,0.27461252810698544,0.23515949259202232,-0.03270744971243237,-0.09060242330958307
145,10.0,7.726087698209975,8.767027943199535,0.5937891922033599,2.22686924552267,22.620209523986595,32.80105145054723,True,False,0.08563375904635279,0.33695612471610764,0.0,0.0,0.27449775981621233,0.2348574751697507,-0.032797389920626516,-0.09137056493736366
145,10.5,8.197114398802226,9.304137202058543,0.6509921461868805,2.2040760499503556,22.41939922386608,32.316658923958315,True,False,0.08962271269820585,0.3184549364213072,0.0,0.0,0.27437799929218937,0.23455628081396057,-0.032891546356291386,-0.09214409590323597
145,11.0,8.750767225535885,9.939041757670395,0.7248323128088505,2.2909264256112043,22.13961578384037,31.835087998225767,True,False,0.09388665464923782,0.31054774978950267,0.0,0.0,0.2742517299261513,0.23425789872967445,-0.03299115756002194,-0.09291785381013465
145,11.5,8.970094288389625,10.215088177471573,0.7725721414688924,2.2012106437978463,21.881730251233222,31.20164131346567,True,False,0.09461860999951993,0.2820364756050978,0.0,0.0,0.27411700946062917,0.2339495354870311,-0.03309781913171267,-0.09372537200717018
145,12.0,9.255337013285438,10.647702839308897,0.8044756730229176,2.3629283193498654,21.78517017150165,31.27201880489429,True,False,0.09701643207244703,0.2972791530917699,0.0,0.0,0.2739768819168806,0.23365179025925456,-0.033209183428430794,-0.09451276701326314
145,12.5,9.404956905929998,10.854842292206591,0.8419913487696091,2.3736164589090527,21.577509773061244,30.89936113642749,True,False,0.09726642613595815,0.285855038170114,0.0,0.0,0.27383319380610727,0.23333532676692426,-0.03332382602163045,-0.09535803130929095
145,13.0,9.322926794356267,10.770937111161931,0.8542898487719283,2.38687035074982,21.41319872414511,30.788945069098972,True,False,0.09539771868066257,0.27767410967875356,0.0,0.0,0.27368528922562496,0.23301776480541098,-0.033442309301125,-0.09621499729647912
145,13.5,9.222268143018933,10.654239399718193,0.8796199193072964,2.4302792177293795,21.15514413212813,30.5662736502342,True,False,0.09283082745246583,0.26768650021776963,0.0,0.0,0.27353610919663857,0.23269880395065826,-0.033562306281109226,-0.09708468314859167
