doy,hod,A(std),A(psi2),E(std),E(psi2),Ci(std),Ci(psi2),Rublim(std),Rublim(psi2),gs(std),gs(psi2),Es(std),Es(psi2),sw(std),sw(psi2),Ps(std),Ps(psi2)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[Pa],[Pa],[-],[-],[mol m-2 s-1],[mol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[m3 m-3],[m3 m-3],[MPa],[MPa]
1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923798742174362,0.2923798742174362,-0.01756406351335099,-0.01756406351335099
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923711129807219,0.2923711129807219,-0.01756744617855736,-0.01756744617855736
1.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29236235174400754,0.29236235174400754,-0.017570829596627903,-0.017570829596627903
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923535905072932,0.2923535905072932,-0.017574213767752752,-0.017574213767752752
1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923448292705789,0.2923448292705789,-0.017577598692122075,-0.017577598692122075
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923360680338646,0.2923360680338646,-0.017580984369926143,-0.017580984369926143
1.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29232730679715024,0.29232730679715024,-0.01758437080135523,-0.01758437080135523
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29231854556043585,0.29231854556043585,-0.017587757986599704,-0.017587757986599704
1.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923097843237216,0.2923097843237216,-0.017591145925849882,-0.017591145925849882
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29230102308700723,0.29230102308700723,-0.01759453461929633,-0.01759453461929633
1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32068185947164857,0.32068185947164857,-0.009699589872801355,-0.009699589872801355
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33066230533990626,0.33066230533990626,-0.007965555806811703,-0.007965555806811703
1.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3381466723146312,0.3381466723146312,-0.006898405542664988,-0.006898405542664988
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33778204911441306,0.33778204911441306,-0.006946400579843928,-0.006946400579843928
1.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33743099716433195,0.33743099716433195,-0.0069929742042927805,-0.0069929742042927805
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3370921442145004,0.3370921442145004,-0.007038271986906145,-0.007038271986906145
1.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385911658698108,0.3385911658698108,-0.006840414664407166,-0.006840414664407166
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33824482182463744,0.33824482182463744,-0.006885551742374911,-0.006885551742374911
